ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
2274376.14,μέλας,μέλαιναν,a-s---fa-,Agr.,2274376.1,ATR,Ref=1.485,Agr.,,,
2274376.15,ἐπί,ἐπ’,r--------,Prep3.,2274376.17,AuxP,Ref=1.485,Prep3.,,,
2274376.16,ἤπειρος,ἠπείροιο,n-s---fg-,GBP,2274376.15,OBJ,Ref=1.485,GBP,,,
2274376.17,ἐρύω,ἔρυσσαν,v3paia---,Aor. | Ind. | Act.,2274376.23,PRED_CO,Ref=1.485,Aor.,Ind.,Act.,
2274376.18,ὑψοῦ,ὑψοῦ,d--------,,2274376.17,ADV,Ref=1.486,,,,
2274376.19,ἐπί,ἐπί,r--------,Prep3.,2274376.17,AuxP,Ref=1.486,Prep3.,,,
2274376.2,ψάμαθος,ψαμάθοις,n-p---fd-,GBP,2274376.19,OBJ,Ref=1.486|SpaceAfter=No,GBP,,,
,,,,,,,Ref=1.486,,,,
2274376.22,ὑπό,ὑπό,r--------,Preverb,2274376.26,AuxZ,Ref=1.486,Preverb,,,
2274376.23,δέ,δ’,g--------,,2274376.0,COORD,Ref=1.486,,,,
2274376.24,ἕρμα,ἕρματα,n-p---na-,AccObj. ,2274376.26,OBJ,Ref=1.486,AccObj.,,,
2274376.25,μακρός,μακρά,a-p---na-,Agr.,2274376.24,ATR,Ref=1.486,Agr.,,,
2274376.26,τανύω,τάνυσσαν,v3paia---,Aor. | Ind. | Act.,2274376.23,PRED_CO,Ref=1.486|SpaceAfter=No,Aor.,Ind.,Act.,
,,,,,,,Ref=1.486,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274377.1,αὐτός,αὐτοί,a-p---mn-,NomSubj.,2274377.3,AtvV,Ref=1.487,NomSubj.,,,
2274377.2,δέ,δ’,g--------,,2274377.0,COORD,Ref=1.487,,,,
2274377.3,σκίδνημι,ἐσκίδναντο,v3piie---,Impf. | Ind. | Pass.,2274377.2,PRED_CO,Ref=1.487,Impf.,Ind.,Pass.,
2274377.4,κατά,κατά,r--------,Prep3.,2274377.3,AuxP,Ref=1.487,Prep3.,,,
2274377.5,κλισία,κλισίας,n-p---fa-,GBP,2274377.8,OBJ_CO,Ref=1.487,GBP,,,
2274377.6,τε,τε,g--------,,2274377.8,AuxY,Ref=1.487,,,,
2274377.6,ναῦς,νέας,n-p---fa-,Goverened by Preposition,2274377.8,OBJ_CO,Ref=1.487,Goverened by Preposition,,,
2274377.8,τε,τε,g--------,,2274377.4,COORD,Ref=1.487|SpaceAfter=No,,,,
,,,,,,,Ref=1.487,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274378.1,ἀτάρ,αὐτάρ,g--------,,2274378.3,AuxY,Ref=1.488,,,,
2274378.1,ὁ,ὃ,p-s---mn-,NomSubj.,2274378.14,SBJ_AP,Ref=1.488,NomSubj.,,,
2274378.3,μηνίω,μήνιε,v3siia---,ImpfDesc. | Ind. | Act.,2274378.0,PRED,Ref=1.488,ImpfDesc.,Ind.,Act.,
2274378.4,ναῦς,νηυσί,n-p---fd-,DatVerb.,2274378.5,OBJ,Ref=1.488,DatVerb.,,,
2274378.5,πάρημαι,παρήμενος,v-sppemn-,PresNoni. | PartCirc. | MidMotion. | Agr.,2274378.3,ADV,Ref=1.488,PresNoni.,PartCirc.,MidMotion.,Agr.
2274378.6,ὠκύπορος,ὠκυπόροισι,a-p---fd-,Agr.,2274378.4,ATR,Ref=1.488,Agr.,,,
2274378.7,διογενής,διογενής,a-s---mn-,Agr.,2274378.9,ATR,Ref=1.489,Agr.,,,
2274378.8,Πηλεύς,Πηλῆος,n-s---mg-,GenPos. ,2274378.9,ATR,Ref=1.489,GenPos.,,,
2274378.9,υἱός,υἱός,n-s---mn-,Agr.,2274378.14,SBJ_AP,Ref=1.489,Agr.,,,
2274378.1,πούς,πόδας,n-p---ma-,AccResp.,2274378.11,ATR,Ref=1.489,AccResp.,,,
2274378.11,ὠκύς,ὠκύς,a-s---mn-,Agr.,2274378.12,ATR,Ref=1.489,Agr.,,,
2274378.12,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-,NomSubj.,2274378.14,SBJ_AP,Ref=1.489|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.489,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274379.1,οὔτε,οὔτέ,d--------,,2274379.7,AuxY,Ref=1.490,,,,
2274379.2,ποτέ,ποτ’,g--------,,2274379.5,ADV,Ref=1.490,,,,
2274379.3,εἰς,εἰς,r--------,Prep3.,2274379.5,AuxP,Ref=1.490,Prep3.,,,
2274379.4,ἀγορά,ἀγορήν,n-s---fa-,GBP,2274379.3,OBJ,Ref=1.490,GBP,,,
2274379.5,πωλέομαι,πωλέσκετο,v3siie---,ImpfDesc. | Ind. | MidMotion.,2274379.7,PRED_CO,Ref=1.490,ImpfDesc.,Ind.,MidMotion.,
2274379.6,κυδιάνειρα,κυδιάνειραν,a-s---fa-,Agr.,2274379.4,ATR,Ref=1.490,Agr.,,,
2274379.7,οὔτε,οὔτέ,d--------,,2274379.2,COORD,Ref=1.491,,,,
,,,,,,,_,,,,
2274379.8,ποτέ,ποτ’,g--------,,2274379.26,ADV,Ref=1.491,,,,
2274379.9,εἰς,ἐς,r--------,Prep3.,2274379.7,AuxP,Ref=1.491,Prep3.,,,
2274379.1,πόλεμος,πόλεμον,n-s---ma-,GBP,2274379.26,OBJ,Ref=1.491|SpaceAfter=No,GBP,,,
,,,,,,,Ref=1.491,,,,
2274379.12,ἀλλά,ἀλλά,c--------,,2274379.2,AuxY,Ref=1.491,,,,
2274379.13,φθινύθω,φθινύθεσκε,v3siia---,ImpfDesc. | Ind. | Act.,2274379.2,PRED_CO,Ref=1.491,ImpfDesc.,Ind.,Act.,
2274379.14,φίλος,φίλον,a-s---na-,Agr.,2274379.15,ATR,Ref=1.491,Agr.,,,
2274379.15,κῆρ,κῆρ,n-s---na-,AccObj. ,2274379.13,OBJ,Ref=1.491,AccObj.,,,
2274379.16,αὖθι,αὖθι,d--------,,2274379.17,OBJ,Ref=1.492,,,,
2274379.17,μένω,μένων,v-sppamn-,PresNoni. | PartCirc. | Act. | Agr.,2274379.13,ADV,Ref=1.492|SpaceAfter=No,PresNoni.,PartCirc.,Act.,Agr.
,,,,,,,Ref=1.492,,,,
2274379.19,ποθέω,ποθέεσκε,v3siia---,ImpfDesc. | Ind. | Act.,2274379.2,PRED_CO,Ref=1.492,ImpfDesc.,Ind.,Act.,
2274379.2,δέ,δ’,g--------,,2274379.0,COORD,Ref=1.492,,,,
2274379.21,ἀυτή,ἀϋτήν,n-s---fa-,AccObj. ,2274379.24,OBJ_CO,Ref=1.492,AccObj.,,,
2274379.22,τε,τε,g--------,,2274379.24,AuxY,Ref=1.492,,,,
2274379.23,πόλεμος,πτόλεμόν,n-s---ma-,AccObj. ,2274379.24,OBJ_CO,Ref=1.492,AccObj.,,,
2274379.24,τε,τε,g--------,,2274379.19,COORD,Ref=1.492|SpaceAfter=No,,,,
,,,,,,,Ref=1.492,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274380.1,ἀλλά,ἀλλ’,d--------,,2274380.24,AuxY,Ref=1.493,,,,
2274380.2,ὅτε,ὅτε,c--------,,2274380.24,AuxC,Ref=1.493,,,,
2274380.3,δή,δή,g--------,,2274380.8,AuxY,Ref=1.493,,,,
2274380.3,ἄρα,ῥ’,g--------,,2274380.8,AuxY,Ref=1.493,,,,
2274380.5,ἐκ,ἐκ,r--------,Prep7.,2274380.7,AuxP,Ref=1.493,Prep7.,,,
2274380.5,ὁ,τοῖο,p-s---ng-,GBP,2274380.5,ATR,Ref=1.493,GBP,,,
2274380.7,δωδέκατος,δυωδεκάτη,a-s---fn-,Agr.,2274380.9,ATR,Ref=1.493,Agr.,,,
2274380.8,γίγνομαι,γένετ’,v3saim---,AorIngr. | Ind. | MidMotion.,2274380.2,ADV,Ref=1.493,AorIngr.,Ind.,MidMotion.,
2274380.9,ἠώς,ἠώς,n-s---fn-,NomSubj.,2274380.8,SBJ,Ref=1.493|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.493,,,,
2274380.11,καί,καί,d--------,,2274380.16,AuxY,Ref=1.494,,,,
2274380.12,τότε,τότε,d--------,,2274380.16,ADV,Ref=1.494,,,,
2274380.13,δή,δή,g--------,,2274380.16,AuxY,Ref=1.494,,,,
2274380.14,πρός,πρός,r--------,Prep3.,2274380.16,AuxP,Ref=1.494,Prep3.,,,
2274380.15,Ὄλυμπος,Ὄλυμπον,n-s---ma-,GBP,2274380.14,OBJ,Ref=1.494,GBP,,,
2274380.16,εἶμι,ἴσαν,v3piia---,Impf. | Ind. | Act.,2274380.24,PRED_CO,Ref=1.494,Impf.,Ind.,Act.,
2274380.17,θεός,θεοί,n-p---mn-,NomSubj.,2274380.16,SBJ,Ref=1.494,NomSubj.,,,
2274380.18,ἀεί,αἰέν,d--------,,2274380.19,ADV,Ref=1.494,,,,
2274380.18,εἰμί,ἐόντες,v-pppamn-,PresNoni. | PartAttr. | Act. | Agr.,2274380.17,ATR,Ref=1.494,PresNoni.,PartAttr.,Act.,Agr.
2274380.2,πᾶς,πάντες,a-p---mn-,Agr.,2274380.17,ATR,Ref=1.495,Agr.,,,
2274380.21,ἅμα,ἅμα,d--------,,2274380.16,ADV,Ref=1.495|SpaceAfter=No,,,,
,,,,,,,Ref=1.495,,,,
2274380.23,Ζεύς,Ζεύς,n-s---mn-,,2274380.25,SBJ,Ref=1.495,,,,
2274380.24,δέ,δ’,g--------,,2274380.0,COORD,Ref=1.495,,,,
2274380.25,ἄρχω,ἦρχε,v3siia---,ImpfDesc. | Ind. | Act.,2274380.24,PRED_CO,Ref=1.495|SpaceAfter=No,ImpfDesc.,Ind.,Act.,
,,,,,,,Ref=1.495,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274381.1,Θέτις,Θέτις,n-s---fn-,NomSubj.,2274381.4,SBJ,Ref=1.495,NomSubj.,,,
2274381.2,δέ,δ’,g--------,,2274381.9,AuxY,Ref=1.495,,,,
2274381.2,οὐ,οὐ,d--------,,2274381.4,AuxZ,Ref=1.495,,,,
2274381.4,λανθάνω,λήθετ’,v3siie---,Impf. | Ind. | MidMent.,2274381.9,PRED_CO,Ref=1.495,Impf.,Ind.,MidMent.,
2274381.5,ἐφετμή,ἐφετμέων,n-p---fg-,GenVerb. ,2274381.4,OBJ,Ref=1.495,GenVerb.,,,
2274381.6,παῖς,παιδός,n-s---mg-,GenPos. ,2274381.5,ATR,Ref=1.496,GenPos.,,,
2274381.6,ἑός,ἑοῦ,a-s---mg-,Agr.,2274381.6,ATR,Ref=1.496|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.496,,,,
2274381.9,ἀλλά,ἀλλ’,c--------,,2274381.0,COORD,Ref=1.496,,,,
2274381.9,ὁ,ἥ,p-s---fn-,NomSubj.,2274381.12,SBJ,Ref=1.496,NomSubj.,,,
2274381.11,γε,γ’,g--------,,2274381.1,AuxZ,Ref=1.496,,,,
2274381.12,ἀναδύνω,ἀνεδύσετο,v3saim---,Aor. | Ind. | MidMotion.,2274381.9,PRED_CO,Ref=1.496,Aor.,Ind.,MidMotion.,
2274381.13,κῦμα,κῦμα,n-s---na-,AccObj. ,2274381.12,OBJ,Ref=1.496,AccObj.,,,
2274381.14,θάλασσα,θαλάσσης,n-s---fg-,GenExpl.,2274381.13,ATR,Ref=1.496|SpaceAfter=No,GenExpl.,,,
,,,,,,,Ref=1.496,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274382.1,ἠέριος,ἠερίη,a-s---fn-,,2274382.3,AtvV,Ref=1.497,,,,
2274382.2,δέ,δ’,g--------,,2274382.0,COORD,Ref=1.497,,,,
2274382.3,ἀναβαίνω,ἀνέβη,v3saia---,Aor. | Ind. | Act.,2274382.2,PRED_CO,Ref=1.497,Aor.,Ind.,Act.,
2274382.4,μέγας,μέγαν,a-s---ma-,Agr.,2274382.5,ATR,Ref=1.497,Agr.,,,
2274382.5,οὐρανός,οὐρανόν,n-s---ma-,AccObj. ,2274382.7,OBJ_CO,Ref=1.497,AccObj.,,,
2274382.6,Ὄλυμπος,Οὔλυμπόν,n-s---ma-,AccObj. ,2274382.7,OBJ_CO,Ref=1.497,AccObj.,,,
2274382.7,τε,τε,g--------,,2274382.3,COORD,Ref=1.497|SpaceAfter=No,,,,
,,,,,,,Ref=1.497,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274383.1,εὑρίσκω,εὗρεν,v3saia---,Aor. | Ind. | Act.,2274383.2,PRED_CO,Ref=1.498,Aor.,Ind.,Act.,
2274383.2,δέ,δ’,g--------,,2274383.0,COORD,Ref=1.498,,,,
2274383.3,εὐρύοπα,εὐρύοπα,a-s---ma-,Agr.,2274383.4,ATR,Ref=1.498,Agr.,,,
2274383.4,Κρονίδης,Κρονίδην,n-s---ma-,AccObj. ,2274383.1,OBJ,Ref=1.498,AccObj.,,,
2274383.5,ἄτερ,ἄτερ,r--------,Prep3.,2274383.13,AuxP,Ref=1.498,Prep3.,,,
2274383.6,ἧμαι,ἥμενον,v-srpema-,PerfNoni. | PartCirc. | MidMotion. | Agr.,2274383.4,ATV,Ref=1.498,PerfNoni.,PartCirc.,MidMotion.,Agr.
2274383.7,ἄλλος,ἄλλων,a-p---mg-,GBP,2274383.5,ADV_CO,Ref=1.498,GBP,,,
2274383.8,ἄκρος,ἀκροτάτῃ,a-s---fds,Agr.,2274383.9,ATR,Ref=1.499,Agr.,,,
2274383.9,κορυφή,κορυφῇ,n-s---fd-,DatLoc.,2274383.13,ADV_CO,Ref=1.499,DatLoc.,,,
2274383.1,πολυδειράς,πολυδειράδος,a-s---mg-,Agr.,2274383.11,ATR,Ref=1.499,Agr.,,,
2274383.11,Ὄλυμπος,Οὐλύμποιο,n-s---mg-,GenPos. ,2274383.9,ATR,Ref=1.499|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.499,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274384.1,καί,καί,d--------,,2274384.5,AuxY,Ref=1.500,,,,
2274384.1,ἄρα,ῥα,g--------,,2274384.5,AuxY,Ref=1.500,,,,
2274384.3,πάροιθε,πάροιθ’,r--------,Prep3.,2274384.5,AuxP,Ref=1.500,Prep3.,,,
2274384.4,αὐτός,αὐτοῖο,a-s---mg-,GBP,2274384.3,OBJ,Ref=1.500,GBP,,,
2274384.4,καθέζομαι,καθέζετο,v3saia---,Aor. | Ind. | Act.,2274384.13,PRED_CO,Ref=1.500|SpaceAfter=No,Aor.,Ind.,Act.,
,,,,,,,Ref=1.500,,,,
2274384.7,καί,καί,c--------,,2274384.13,AuxY,Ref=1.500,,,,
2274384.8,λαμβάνω,λάβε,v3saia---,Aor. | Ind. | Act.,2274384.13,PRED_CO,Ref=1.500,Aor.,Ind.,Act.,
2274384.9,γόνυ,γούνων,n-p---ng-,GenVerb. ,2274384.8,OBJ,Ref=1.500,GenVerb.,,,
2274384.1,σκαιός,σκαιῇ,a-s---fd-,DatInstr.,2274384.8,ADV,Ref=1.501|SpaceAfter=No,DatInstr.,,,
,,,,,,,Ref=1.501,,,,
2274384.12,δεξιτερός,δεξιτερῇ,a-s---fd-,DatInstr.,2274384.17,ADV,Ref=1.501,DatInstr.,,,
2274384.13,δέ,δ’,g--------,,2274384.0,COORD,Ref=1.501,,,,
2274384.13,ἄρα,ἄρ’,g--------,,2274384.19,AuxY,Ref=1.501,,,,
2274384.15,ὑπό,ὑπ’,r--------,Prep3.,2274384.17,AuxP,Ref=1.501,Prep3.,,,
2274384.16,ἀνθερεών,ἀνθερεῶνος,n-s---mg-,GBP,2274384.15,ADV,Ref=1.501,GBP,,,
2274384.17,αἱρέω,ἑλοῦσα,v-sapafn-,AorNoni. | PartCirc. | Act. | Agr.,2274384.19,ADV,Ref=1.501,AorNoni.,PartCirc.,Act.,Agr.
2274384.18,λίσσομαι,λισσομένη,v-sppefn-,PresNoni. | PartCirc. | MidSpee. | Agr.,2274384.19,ADV,Ref=1.502,PresNoni.,PartCirc.,MidSpee.,Agr.
2274384.19,προσεῖπον,προσέειπε,v3saia---,Aor. | Ind. | Act.,2274384.13,PRED_CO,Ref=1.502,Aor.,Ind.,Act.,
2274384.2,Ζεύς,Δία,n-s---ma-,AccObj. ,2274384.19,OBJ,Ref=1.502,AccObj.,,,
2274384.21,Κρονίων,Κρονίωνα,n-s---ma-,Agr.,2274384.2,ATR,Ref=1.502,Agr.,,,
2274384.22,ἄναξ,ἄνακτα,n-s---ma-,Agr.,2274384.2,ATR,Ref=1.502|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.502,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274385.1,Ζεύς,Ζεῦ,n-s---mv-,Voc.,2274385.17,ExD,Ref=1.503,Voc.,,,
2274385.1,πάτηρ,πάτερ,n-s---mv-,Agr.,2274385.1,ATR,Ref=1.503,Agr.,,,
2274385.3,εἰ,εἴ,c--------,,2274385.17,AuxC,Ref=1.503,,,,
2274385.4,ποτέ,ποτε,g--------,,2274385.9,AuxY,Ref=1.503,,,,
2274385.5,δή,δή,g--------,,2274385.9,AuxY,Ref=1.503,,,,
2274385.5,σύ,σε,p-s----a-,AccObj. ,2274385.9,OBJ,Ref=1.503,AccObj.,,,
2274385.7,μετά,μετ’,r--------,Prep3.,2274385.9,AuxP,Ref=1.503,Prep3.,,,
2274385.8,ἀθάνατος,ἀθανάτοισιν,a-p---md-,GBP,2274385.7,ADV,Ref=1.503,GBP,,,
2274385.9,ὀνίνημι,ὄνησα,v1saia---,Aor. | Ind. | Act.,2274385.3,ADV,Ref=1.503,Aor.,Ind.,Act.,
2274385.1,ἤ,ἤ,c--------,,2274385.12,AuxY,Ref=1.504,,,,
2274385.11,ἔπος,ἔπει,n-s---nd-,DatMean.,2274385.12,ADV_CO,Ref=1.504,DatMean.,,,
2274385.12,ἤ,ἤ,c--------,,2274385.9,COORD,Ref=1.504,,,,
2274385.13,ἔργον,ἔργῳ,n-s---nd-,DatMean.,2274385.12,ADV_CO,Ref=1.504|SpaceAfter=No,DatMean.,,,
,,,,,,,Ref=1.504,,,,
2274385.15,ὅδε,τόδε,p-s---na-,,2274385.18,ATR,Ref=1.504,,,,
2274385.15,ἐγώ,μοι,p-s---md-,DatPos. ,2274385.17,OBJ,Ref=1.504,DatPos.,,,
2274385.17,κραίνω,κρήηνον,v2sama---,AorNoni. | ImprComm. | Act.,2274385.0,PRED,Ref=1.504,AorNoni.,ImprComm.,Act.,
2274385.18,ἔλδωρ,ἐέλδωρ,n-s---na-,AccObj. ,2274385.17,OBJ,Ref=1.504|SpaceAfter=No,AccObj.,,,
,,,,,,,Ref=1.504,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274386.1,τιμάω,τίμησόν,v2sama---,AorNoni. | ImprComm. | Act.,2274386.0,PRED,Ref=1.505,AorNoni.,ImprComm.,Act.,
2274386.1,ἐγώ,μοι,p-s---fd-,DatPos.,2274386.3,ATR,Ref=1.505,DatPos.,,,
2274386.3,υἱός,υἱόν,n-s---ma-,AccObj. ,2274386.1,OBJ,Ref=1.505,AccObj.,,,
2274386.3,ὅς,ὃς,p-s---mn-,NomSubj.,2274386.7,SBJ,Ref=1.505,NomSubj.,,,
2274386.5,ὠκύμορος,ὠκυμορώτατος,a-s---mns,NomPred.,2274386.7,PNOM,Ref=1.505,NomPred.,,,
2274386.6,ἄλλος,ἄλλων,a-p---mg-,GenComp.,2274386.5,ATR,Ref=1.505,GenComp.,,,
2274386.7,πέλω,ἔπλετ’,v3siie---,ImpfCona. | Ind. | MidSpon.,2274386.3,ATR,Ref=1.506|SpaceAfter=No,ImpfCona.,Ind.,MidSpon.,
,,,,,,,Ref=1.506,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274387.1,ἀτάρ,ἀτάρ,g--------,,2274387.8,AuxY,Ref=1.506,,,,
2274387.1,μιν,μιν,p-s---ma-,AccObj. ,2274387.8,OBJ,Ref=1.506,AccObj.,,,
2274387.3,νῦν,νῦν,d--------,,2274387.8,ADV,Ref=1.506,,,,
2274387.4,γε,γε,g--------,Agr.,2274387.3,AuxZ,Ref=1.506,Agr.,,,
2274387.5,ἄναξ,ἄναξ,n-s---mn-,,2274387.7,ATR,Ref=1.506,,,,
2274387.6,ἀνήρ,ἀνδρῶν,n-p---mg-,GenObj.,2274387.5,ATR,Ref=1.506,GenObj.,,,
2274387.7,Ἀγαμέμνων,Ἀγαμέμνων,n-s---mn-,NomSubj.,2274387.8,SBJ,Ref=1.506,NomSubj.,,,
2274387.8,ἀτιμάω,ἠτίμησεν,v3saia---,AorComp. | Ind. | Act.,2274387.0,PRED,Ref=1.507|SpaceAfter=No,AorComp.,Ind.,Act.,
,,,,,,,Ref=1.507,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274388.1,αἱρέω,ἑλών,v-sapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274388.3,ADV,Ref=1.507,AorNoni.,PartCirc.,Act.,Agr.
2274388.2,γάρ,γάρ,g--------,,2274388.3,AuxY,Ref=1.507,,,,
2274388.3,ἔχω,ἔχει,v3spia---,Pres. | Ind. | Act.,2274388.0,PRED,Ref=1.507,Pres.,Ind.,Act.,
2274388.4,γέρας,γέρας,n-s---na-,AccObj. ,2274388.3,OBJ,Ref=1.507,AccObj.,,,
2274388.5,αὐτός,αὐτός,a-s---mn-,NomSubj.,2274388.6,AtvV,Ref=1.507,NomSubj.,,,
2274388.6,ἀπαυράω,ἀπούρας,v-sapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274388.3,ADV,Ref=1.507|SpaceAfter=No,AorNoni.,PartCirc.,Act.,Agr.
,,,,,,,Ref=1.507,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274389.1,ἀλλά,ἀλλά,d--------,,2274389.5,AuxY,Ref=1.508,,,,
2274389.1,σύ,σύ,p-s----n-,,2274389.5,SBJ,Ref=1.508,,,,
2274389.3,πέρ,πέρ,g--------,,2274389.2,AuxZ,Ref=1.508,,,,
2274389.3,μιν,μιν,p-s---ma-,AccObj. ,2274389.5,OBJ,Ref=1.508,AccObj.,,,
2274389.5,τίνω,τῖσον,v2sama---,AorNoni. | ImprComm. | Act.,2274389.0,PRED,Ref=1.508,AorNoni.,ImprComm.,Act.,
2274389.6,Ὀλύμπιος,Ὀλύμπιε,a-s---mv-,Agr.,2274389.8,ATR,Ref=1.508,Agr.,,,
2274389.7,μητίετα,μητίετα,n-s---mv-,Agr.,2274389.8,ATR,Ref=1.508,Agr.,,,
2274389.8,Ζεύς,Ζεῦ,n-s---mv-,Voc.,2274389.5,ExD,Ref=1.508|SpaceAfter=No,Voc.,,,
,,,,,,,Ref=1.508,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274390.1,τόφρα,τόφρα,d--------,,2274390.5,ADV,Ref=1.509,,,,
2274390.2,δέ,δ’,g--------,,2274390.0,COORD,Ref=1.509,,,,
2274390.3,ἐπί,ἐπί,r--------,Prep4.,2274390.5,AuxP,Ref=1.509,Prep4.,,,
2274390.4,Τρώς,Τρώεσσι,n-p---md-,GBP,2274390.3,OBJ,Ref=1.509,GBP,,,
2274390.5,τίθημι,τίθει,v2spma---,PresNoni. | ImprComm. | Act.,2274390.2,PRED_CO,Ref=1.509,PresNoni.,ImprComm.,Act.,
2274390.6,κράτος,κράτος,n-s---na-,AccObj. ,2274390.5,OBJ,Ref=1.509,AccObj.,,,
2274390.7,ὄφρα,ὄφρ’,c--------,,2274390.5,AuxC,Ref=1.509,,,,
2274390.8,ἄν,ἄν,g--------,,2274390.14,AuxY,Ref=1.509,,,,
2274390.9,Ἀχαιός,Ἀχαιοί,a-p---mn-,NomSubj.,2274390.14,SBJ,Ref=1.509,NomSubj.,,,
2274390.1,υἱός,υἱόν,n-s---ma-,AccObj. ,2274390.12,OBJ,Ref=1.510,AccObj.,,,
2274390.11,ἐμός,ἐμόν,a-s---ma-,Agr.,2274390.1,ATR,Ref=1.510,Agr.,,,
2274390.12,τίνω,τίσωσιν,v3pasa---,AorNoni. | SubjSubor. | Act.,2274390.14,ADV_CO,Ref=1.510,AorNoni.,SubjSubor.,Act.,
2274390.13,ὀφέλλω,ὀφέλλωσίν,v3pasa---,AorNoni. | SubjSubor. | Act.,2274390.14,ADV_CO,Ref=1.510,AorNoni.,SubjSubor.,Act.,
2274390.14,τε,τέ,g--------,,2274390.7,COORD,Ref=1.510,,,,
2274390.14,ἕ,ἑ,p-s---ma-,AccObj. ,2274390.13,OBJ,Ref=1.510,AccObj.,,,
2274390.16,τιμή,τιμῇ,n-s---fd-,DatMean.,2274390.13,ADV,Ref=1.510|SpaceAfter=No,DatMean.,,,
,,,,,,,Ref=1.510,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274391.1,ὡς,ὡς,d--------,,2274391.2,ADV,Ref=1.511,,,,
2274391.2,φημί,φάτο,v3saim---,Aor. | Ind. | MidSpee.,2274391.0,PRED,Ref=1.511|SpaceAfter=No,Aor.,Ind.,MidSpee.,
,,,,,,,Ref=1.511,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274391.2,ὁ,τὴν,p-s---fa-,AccDoubl.,2274392.5,OBJ,Ref=1.511,AccDoubl.,,,
2274392.2,δέ,δ’,g--------,,2274392.9,AuxY,Ref=1.511,,,,
2274392.2,οὐ,οὔ,d--------,,2274392.5,AuxZ,Ref=1.511,,,,
2274392.2,τις,τι,p-s---na-,AccObj. ,2274392.5,OBJ,Ref=1.511,AccObj.,,,
2274392.5,πρόσφημι,προσέφη,v3siia---,Impf. | Ind. | Act.,2274392.9,PRED_CO,Ref=1.511,Impf.,Ind.,Act.,
2274392.6,νεφεληγερέτα,νεφεληγερέτα,n-s---mn-,Agr.,2274392.7,ATR,Ref=1.511,Agr.,,,
2274392.7,Ζεύς,Ζεύς,n-s---mn-,NomSubj.,2274392.5,SBJ,Ref=1.511|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.511,,,,
2274392.9,ἀλλά,ἀλλ’,c--------,,2274392.0,COORD,Ref=1.512,,,,
2274392.1,ἀκέων,ἀκέων,a-s---mn-,Agr.,2274392.12,AtvV,Ref=1.512,Agr.,,,
2274392.11,δήν,δήν,d--------,,2274392.12,ADV,Ref=1.512,,,,
2274392.12,ἧμαι,ἧστο,v3slim---,Pperf. | Ind. | MidMotion.,2274392.9,PRED_CO,Ref=1.512|SpaceAfter=No,Pperf.,Ind.,MidMotion.,
,,,,,,,Ref=1.512,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274393.1,Θέτις,Θέτις,n-s---fn-,NomSubj.,2274393.1,SBJ,Ref=1.512,NomSubj.,,,
2274393.2,δέ,δ’,g--------,,2274393.1,AuxY,Ref=1.512,,,,
2274393.3,ὡς,ὡς,d--------,,2274393.4,ADV,Ref=1.512,,,,
